county,state,averageOctoberTemperature,averageOctoberTemperatureBucket,year
White,TN,54.1,233,2021
Williamson,TN,57,312,2021
Wilson,TN,56.7,304,2021
Anderson,TX,66,466,2021
Andrews,TX,63.1,427,2021
Angelina,TX,66.9,477,2021
Aransas,TX,74.4,507,2021
Archer,TX,66.5,473,2021
Armstrong,TX,60.5,379,2021
Atascosa,TX,71.4,500,2021
Austin,TX,70.5,497,2021
Bailey,TX,58.6,348,2021
Bandera,TX,68.7,493,2021
Bastrop,TX,70.2,496,2021
Baylor,TX,66.3,470,2021
Bee,TX,72,502,2021
Bell,TX,68.1,489,2021
Bexar,TX,71.4,500,2021
Blanco,TX,68.3,490,2021
Borden,TX,64.5,446,2021
Bosque,TX,68.2,489,2021
Bowie,TX,64.5,446,2021
Brazoria,TX,71.3,499,2021
Brazos,TX,68.6,492,2021
Brewster,TX,64.7,450,2021
Briscoe,TX,61.5,398,2021
Brooks,TX,75.1,509,2021
Brown,TX,67.5,484,2021
Burleson,TX,69.6,495,2021
Burnet,TX,68,488,2021
Caldwell,TX,70.7,498,2021
Calhoun,TX,72.8,504,2021
Callahan,TX,66.2,468,2021
Cameron,TX,76.2,510,2021
Camp,TX,64.4,445,2021
Carson,TX,59.2,358,2021
Cass,TX,64.1,440,2021
Castro,TX,58.6,348,2021
Chambers,TX,69.8,495,2021
Cherokee,TX,66,466,2021
Childress,TX,63.5,433,2021
Clay,TX,66,466,2021
Cochran,TX,59.5,363,2021
Coke,TX,66.4,471,2021
Coleman,TX,67.3,482,2021
Collin,TX,66.6,474,2021
Collingsworth,TX,61.6,400,2021
Colorado,TX,71.2,499,2021
Comal,TX,70.4,497,2021
Comanche,TX,67.3,482,2021
Concho,TX,67.2,481,2021
Cooke,TX,65.7,461,2021
Coryell,TX,67.7,485,2021
Cottle,TX,63.5,433,2021
Crane,TX,66.5,473,2021
Crockett,TX,66.3,470,2021
Crosby,TX,62.1,409,2021
Culberson,TX,61.9,405,2021
Dallam,TX,56.3,294,2021
Dallas,TX,67.7,485,2021
Dawson,TX,62.9,424,2021
Deaf Smith,TX,58,334,2021
Delta,TX,64.6,448,2021
Denton,TX,67,478,2021
DeWitt,TX,71.3,499,2021
Dickens,TX,63.3,431,2021
Dimmit,TX,71.8,502,2021
Donley,TX,60.8,385,2021
Duval,TX,73.6,505,2021
Eastland,TX,66.3,470,2021
Ector,TX,64.3,443,2021
Edwards,TX,67.7,485,2021
Ellis,TX,67.4,483,2021
El Paso,TX,64,438,2021
Erath,TX,67.2,481,2021
Falls,TX,67.7,485,2021
Fannin,TX,65.3,457,2021
Fayette,TX,71.1,499,2021
Fisher,TX,66,466,2021
Floyd,TX,60.5,379,2021
Foard,TX,64.8,451,2021
Fort Bend,TX,70.9,498,2021
Franklin,TX,64.1,440,2021
Freestone,TX,66.6,474,2021
Frio,TX,71.6,501,2021
Gaines,TX,62.1,409,2021
Galveston,TX,71.7,502,2021
Garza,TX,64.2,442,2021
Gillespie,TX,67.6,484,2021
Glasscock,TX,65.2,456,2021
Goliad,TX,71.7,502,2021
Gonzales,TX,71.4,500,2021
Gray,TX,59.4,361,2021
Grayson,TX,66,466,2021
Gregg,TX,64.6,448,2021
Grimes,TX,68,488,2021
Guadalupe,TX,71.4,500,2021
Hale,TX,59.7,366,2021
Hall,TX,62.8,423,2021
Hamilton,TX,67.7,485,2021
Hansford,TX,59.2,358,2021
Hardeman,TX,64.2,442,2021
Hardin,TX,67.1,479,2021
Harris,TX,70.3,496,2021
Harrison,TX,64.2,442,2021
Hartley,TX,57.3,319,2021
Haskell,TX,66.2,468,2021
Hays,TX,69.6,495,2021
Hemphill,TX,59.8,368,2021
Henderson,TX,65.6,460,2021
Hidalgo,TX,76,510,2021
Hill,TX,67.7,485,2021
Hockley,TX,60.3,376,2021
Hood,TX,67.8,486,2021
Hopkins,TX,64.4,445,2021
Houston,TX,66.2,468,2021
Howard,TX,65.3,457,2021
Hudspeth,TX,62,407,2021
Hunt,TX,65.5,459,2021
Hutchinson,TX,59.9,369,2021
Irion,TX,65.8,462,2021
Jack,TX,66.3,470,2021
Jackson,TX,71.6,501,2021
Jasper,TX,66.2,468,2021
Jeff Davis,TX,60,372,2021
Jefferson,TX,68.8,493,2021
Jim Hogg,TX,74.9,508,2021
Jim Wells,TX,74.1,506,2021
Johnson,TX,67.9,487,2021
Jones,TX,66.4,471,2021
Karnes,TX,71.2,499,2021
Kaufman,TX,66.4,471,2021
Kendall,TX,68.8,493,2021
Kenedy,TX,75.2,509,2021
Kent,TX,64.9,452,2021
Kerr,TX,67.3,482,2021
Kimble,TX,67.5,484,2021
King,TX,64.5,446,2021
Kinney,TX,70.4,497,2021
Kleberg,TX,75.2,509,2021
Knox,TX,65.6,460,2021
Lamar,TX,64.1,440,2021
Lamb,TX,59.1,355,2021
Lampasas,TX,67.5,484,2021
La Salle,TX,72.1,503,2021
Lavaca,TX,71.6,501,2021
Lee,TX,69.9,496,2021
Leon,TX,65.7,461,2021
Liberty,TX,68.3,490,2021
Limestone,TX,66.9,477,2021
Lipscomb,TX,59.6,364,2021
Live Oak,TX,72.3,503,2021
Llano,TX,68.6,492,2021
Loving,TX,64.6,448,2021
Lubbock,TX,61.1,391,2021
Lynn,TX,62.3,413,2021
McCulloch,TX,68.1,489,2021
McLennan,TX,67.9,487,2021
McMullen,TX,72.1,503,2021
Madison,TX,66.5,473,2021
Marion,TX,63.9,437,2021
Martin,TX,64,438,2021
Mason,TX,68.6,492,2021
Matagorda,TX,71.6,501,2021
Maverick,TX,71.6,501,2021
Medina,TX,71.1,499,2021
Menard,TX,67,478,2021
Midland,TX,64.6,448,2021
Milam,TX,68.7,493,2021
Mills,TX,67.6,484,2021
Mitchell,TX,66.2,468,2021
Montague,TX,65.2,456,2021
Montgomery,TX,68.4,491,2021
Moore,TX,59.1,355,2021
Morris,TX,64.3,443,2021
Motley,TX,62.7,421,2021
Nacogdoches,TX,65.9,464,2021
Navarro,TX,67.2,481,2021
Newton,TX,66.2,468,2021
Nolan,TX,66,466,2021
Nueces,TX,74.7,508,2021
Ochiltree,TX,59.2,358,2021
Oldham,TX,58.5,345,2021
Orange,TX,67.2,481,2021
Palo Pinto,TX,67.1,479,2021
Panola,TX,64.5,446,2021
Parker,TX,67.1,479,2021
Parmer,TX,58.4,343,2021
Pecos,TX,65.2,456,2021
Polk,TX,67.2,481,2021
Potter,TX,59.6,364,2021
Presidio,TX,63.9,437,2021
Rains,TX,64.9,452,2021
Randall,TX,59.2,358,2021
Reagan,TX,65.5,459,2021
Real,TX,67.9,487,2021
Red River,TX,63.7,435,2021
Reeves,TX,64.2,442,2021
Refugio,TX,73.2,504,2021
Roberts,TX,59.6,364,2021
Robertson,TX,67.3,482,2021
Rockwall,TX,66.4,471,2021
Runnels,TX,66.9,477,2021
Rusk,TX,64.7,450,2021
Sabine,TX,66,466,2021
San Augustine,TX,66,466,2021
San Jacinto,TX,67.3,482,2021
San Patricio,TX,74,505,2021
San Saba,TX,68.3,490,2021
Schleicher,TX,65.7,461,2021
Scurry,TX,65.3,457,2021
Shackelford,TX,66.5,473,2021
Shelby,TX,65,454,2021
Sherman,TX,58.6,348,2021
Smith,TX,64.8,451,2021
Somervell,TX,68.1,489,2021
Starr,TX,76.2,510,2021
Stephens,TX,66.6,474,2021
Sterling,TX,65.7,461,2021
Stonewall,TX,65.4,458,2021
Sutton,TX,66.5,473,2021
Swisher,TX,59.5,363,2021
Tarrant,TX,67.9,487,2021
Taylor,TX,66.3,470,2021
Terrell,TX,66.9,477,2021
Terry,TX,61.1,391,2021
Throckmorton,TX,66.4,471,2021
Titus,TX,64.3,443,2021
Tom Green,TX,66.4,471,2021
Travis,TX,69.5,495,2021
Trinity,TX,66.9,477,2021
Tyler,TX,66.6,474,2021
Upshur,TX,64.4,445,2021
Upton,TX,66,466,2021
Uvalde,TX,70.6,498,2021
Val Verde,TX,69,494,2021
Van Zandt,TX,65.1,455,2021
Victoria,TX,71.9,502,2021
Walker,TX,66.8,475,2021
Waller,TX,69.8,495,2021
Ward,TX,65.8,462,2021
Washington,TX,70,496,2021
Webb,TX,73.2,504,2021
Wharton,TX,71.1,499,2021
Wheeler,TX,60.2,375,2021
Wichita,TX,66,466,2021
Wilbarger,TX,65.5,459,2021
Willacy,TX,75.5,509,2021
Williamson,TX,68.8,493,2021
Wilson,TX,71.5,500,2021
Winkler,TX,64.6,448,2021
Wise,TX,66.3,470,2021
Wood,TX,64.5,446,2021
Yoakum,TX,60.5,379,2021
Young,TX,66.6,474,2021
Zapata,TX,75.5,509,2021
Zavala,TX,71.6,501,2021
Beaver,UT,50.8,135,2021
Box Elder,UT,51.5,154,2021
Cache,UT,47.1,43,2021
Carbon,UT,47.4,48,2021
Daggett,UT,44.2,12,2021
Davis,UT,53.1,204,2021
Duchesne,UT,44.9,17,2021
Emery,UT,52.7,192,2021
Garfield,UT,50.8,135,2021
Grand,UT,52.1,174,2021
Iron,UT,51,140,2021
Juab,UT,51.8,163,2021
Kane,UT,54.3,238,2021
Millard,UT,52.1,174,2021
Morgan,UT,48,59,2021
Piute,UT,45.6,22,2021
Rich,UT,44.4,14,2021
Salt Lake,UT,52.5,188,2021
San Juan,UT,54,230,2021
Sanpete,UT,47,41,2021
Sevier,UT,47,41,2021
Summit,UT,42.4,8,2021
Tooele,UT,52.9,198,2021
Uintah,UT,49.1,90,2021
Utah,UT,49.4,95,2021
Wasatch,UT,44.7,16,2021
Washington,UT,58.4,343,2021
Wayne,UT,52.8,195,2021
Weber,UT,50.5,127,2021
Addison,VT,48.9,84,2021
Bennington,VT,47.5,51,2021
Caledonia,VT,47.1,43,2021
Chittenden,VT,50.6,130,2021
Essex,VT,46.7,36,2021
Franklin,VT,50.1,113,2021
Grand Isle,VT,51.6,156,2021
Lamoille,VT,48,59,2021
Orange,VT,48.3,66,2021
Orleans,VT,47.4,48,2021
Rutland,VT,47.6,52,2021
Washington,VT,48.2,64,2021
Windham,VT,48.1,61,2021
Windsor,VT,48.2,64,2021
Accomack,VA,58.8,351,2021
Albemarle,VA,55,261,2021
Alleghany,VA,50.3,120,2021
Amelia,VA,55.6,277,2021
Amherst,VA,53.8,224,2021
Appomattox,VA,54.5,244,2021
Arlington,VA,55.6,277,2021
Augusta,VA,52,170,2021
Bath,VA,49.8,105,2021
Bedford,VA,54.3,238,2021
Bland,VA,48.4,70,2021
Botetourt,VA,52.2,178,2021
Brunswick,VA,56.4,297,2021
Buchanan,VA,51.1,142,2021
Buckingham,VA,55,261,2021
Campbell,VA,54.8,255,2021
Caroline,VA,56.1,290,2021
Carroll,VA,50.3,120,2021
Charles City,VA,57.7,328,2021
Charlotte,VA,54.6,248,2021
Chesterfield,VA,56.4,297,2021
Clarke,VA,52.5,188,2021
Craig,VA,50.8,135,2021
Culpeper,VA,54.1,233,2021
Cumberland,VA,55.1,263,2021
Dickenson,VA,51.1,142,2021
Dinwiddie,VA,56.4,297,2021
Essex,VA,56.7,304,2021
Fairfax,VA,55,261,2021
Fauquier,VA,53.8,224,2021
Floyd,VA,49.6,100,2021
Fluvanna,VA,54.9,258,2021
Franklin,VA,58.1,335,2021
Frederick,VA,51.5,154,2021
Giles,VA,50.5,127,2021
Gloucester,VA,57.9,332,2021
Goochland,VA,55,261,2021
Grayson,VA,48.2,64,2021
Greene,VA,53.5,215,2021
Greensville,VA,57.2,317,2021
Halifax,VA,55.1,263,2021
Hanover,VA,55.9,284,2021
Henrico,VA,56.6,302,2021
Henry,VA,54.4,242,2021
Highland,VA,47.6,52,2021
Isle of Wight,VA,58.5,345,2021
James City,VA,58,334,2021
King and Queen,VA,56.4,297,2021
King George,VA,57.1,314,2021
King William,VA,56.3,294,2021
Lancaster,VA,57.4,322,2021
Lee,VA,52.7,192,2021
Loudoun,VA,53.9,226,2021
Louisa,VA,54.2,235,2021
Lunenburg,VA,55.3,269,2021
Madison,VA,52.8,195,2021
Mathews,VA,58.2,338,2021
Mecklenburg,VA,56,287,2021
Middlesex,VA,57.3,319,2021
Montgomery,VA,51.2,146,2021
Nelson,VA,53.9,226,2021
New Kent,VA,56.8,307,2021
Northampton,VA,59,353,2021
Northumberland,VA,57.5,323,2021
Nottoway,VA,55.5,274,2021
Orange,VA,54.2,235,2021
Page,VA,51.4,151,2021
Patrick,VA,53,201,2021
Pittsylvania,VA,54.6,248,2021
Powhatan,VA,55.4,271,2021
Prince Edward,VA,54.7,251,2021
Prince George,VA,57.5,323,2021
Prince William,VA,55.5,274,2021
Pulaski,VA,50.6,130,2021
Rappahannock,VA,52.2,178,2021
Richmond,VA,56.4,297,2021
Roanoke,VA,53.6,218,2021
Rockbridge,VA,51.8,163,2021
Rockingham,VA,51.7,160,2021
Russell,VA,51,140,2021
Scott,VA,53.1,204,2021
Shenandoah,VA,51.2,146,2021
Smyth,VA,49.2,92,2021
Southampton,VA,57.9,332,2021
Spotsylvania,VA,54.8,255,2021
Stafford,VA,56.1,290,2021
Surry,VA,58,334,2021
Sussex,VA,57.3,319,2021
Tazewell,VA,48.7,78,2021
Warren,VA,51.7,160,2021
Washington,VA,51.7,160,2021
Westmoreland,VA,57.4,322,2021
Wise,VA,50.7,132,2021
Wythe,VA,49.2,92,2021
York,VA,58.5,345,2021
Alexandria,VA,56.1,290,2021
Bristol,VA,53.3,210,2021
Buena Vista,VA,52.9,198,2021
Charlottesville,VA,55.5,274,2021
Chesapeake,VA,59.2,358,2021
Colonial Heights,VA,57,312,2021
Covington,VA,51.4,151,2021
Danville,VA,55.6,277,2021
Emporia,VA,57.2,317,2021
Falls Church,VA,55,261,2021
Fredericksburg,VA,55.8,282,2021
Galax,VA,50,111,2021
Hampton,VA,59.3,360,2021
Harrisonburg,VA,53.1,204,2021
Hopewell,VA,57.5,323,2021
Lynchburg,VA,55.3,269,2021
Manassas,VA,55.3,269,2021
Manassas Park,VA,55.3,269,2021
Martinsville,VA,54.4,242,2021
Newport News,VA,59,353,2021
Norfolk,VA,59.9,369,2021
Norton,VA,50.7,132,2021
Petersburg,VA,57,312,2021
Poquoson,VA,59.1,355,2021
Portsmouth,VA,60,372,2021
Radford,VA,51.3,149,2021
Salem,VA,53.6,218,2021
Staunton,VA,53.3,210,2021
Suffolk,VA,58.7,349,2021
Virginia Beach,VA,60,372,2021
Waynesboro,VA,53.6,218,2021
Williamsburg,VA,58,334,2021
Winchester,VA,51.9,166,2021
Adams,WA,55.4,271,2021
Asotin,WA,54.7,251,2021
Benton,WA,57.7,328,2021
Chelan,WA,51.9,166,2021
Clallam,WA,54,230,2021
Clark,WA,58.6,348,2021
Columbia,WA,54.3,238,2021
Cowlitz,WA,57.1,314,2021
Douglas,WA,55.6,277,2021
Ferry,WA,49.8,105,2021
Franklin,WA,57.6,326,2021
Garfield,WA,54.8,255,2021
Grant,WA,56.7,304,2021
Grays Harbor,WA,54.7,251,2021
Island,WA,55.3,269,2021
Jefferson,WA,52.3,180,2021
King,WA,56,287,2021
Kitsap,WA,57,312,2021
Kittitas,WA,53.7,221,2021
Klickitat,WA,55.4,271,2021
Lewis,WA,56,287,2021
Lincoln,WA,52.8,195,2021
Mason,WA,54,230,2021
Okanogan,WA,50.7,132,2021
Pacific,WA,55.4,271,2021
Pend Oreille,WA,48,59,2021
Pierce,WA,55.8,282,2021
San Juan,WA,54.9,258,2021
Skagit,WA,52.4,183,2021
Skamania,WA,54.4,242,2021
Snohomish,WA,53.6,218,2021
Spokane,WA,53.3,210,2021
Stevens,WA,50.6,130,2021
Thurston,WA,56.2,291,2021
Wahkiakum,WA,56.3,294,2021
Walla Walla,WA,57.6,326,2021
Whatcom,WA,51,140,2021
Whitman,WA,55.2,267,2021
Yakima,WA,54,230,2021
Barbour,WV,50.3,120,2021
Berkeley,WV,52.4,183,2021
Boone,WV,51.9,166,2021
Braxton,WV,51.9,166,2021
Brooke,WV,50.6,130,2021
Cabell,WV,53.8,224,2021
Calhoun,WV,51.8,163,2021
Clay,WV,52.3,180,2021
Doddridge,WV,51.1,142,2021
Fayette,WV,50.5,127,2021
Gilmer,WV,51.7,160,2021
Grant,WV,48.4,70,2021
Greenbrier,WV,48.4,70,2021
Hampshire,WV,50.8,135,2021
Hancock,WV,50,111,2021
Hardy,WV,49.9,107,2021
Harrison,WV,51.3,149,2021
Jackson,WV,52.5,188,2021
Jefferson,WV,53,201,2021
Kanawha,WV,52.6,190,2021
Lewis,WV,51.5,154,2021
Lincoln,WV,53.3,210,2021
Logan,WV,52.4,183,2021
McDowell,WV,50.6,130,2021
Marion,WV,50.4,124,2021
Marshall,WV,50.1,113,2021
Mason,WV,52.5,188,2021
Mercer,WV,48.9,84,2021
Mineral,WV,50.5,127,2021
Mingo,WV,53,201,2021
Monongalia,WV,50,111,2021
Monroe,WV,50.4,124,2021
Morgan,WV,51.6,156,2021
Nicholas,WV,50.1,113,2021
Ohio,WV,50.8,135,2021
Pendleton,WV,47.9,56,2021
Pleasants,WV,51.3,149,2021
Pocahontas,WV,46,28,2021
Preston,WV,48.3,66,2021
Putnam,WV,52.9,198,2021
Raleigh,WV,49.6,100,2021
Randolph,WV,46.6,35,2021
Ritchie,WV,51.5,154,2021
Roane,WV,52.1,174,2021
Summers,WV,50.6,130,2021
Taylor,WV,51,140,2021
Tucker,WV,46.2,31,2021
Tyler,WV,50.8,135,2021
Upshur,WV,50,111,2021
Wayne,WV,53.8,224,2021
Webster,WV,49,88,2021
Wetzel,WV,49.9,107,2021
Wirt,WV,52.3,180,2021
Wood,WV,52.7,192,2021
Wyoming,WV,50.7,132,2021
Adams,WI,48,59,2021
Ashland,WI,45.1,19,2021
Barron,WI,46.4,33,2021
Bayfield,WI,45.2,19,2021
Brown,WI,48.2,64,2021
Buffalo,WI,48.8,80,2021
Burnett,WI,46.7,36,2021
Calumet,WI,48.5,73,2021
Chippewa,WI,47,41,2021
Clark,WI,47.1,43,2021
Columbia,WI,48.8,80,2021
Crawford,WI,48.6,75,2021
Dane,WI,49.9,107,2021
Dodge,WI,48.5,73,2021
Door,WI,47.1,43,2021
Douglas,WI,46,28,2021
Dunn,WI,47.7,54,2021
Eau Claire,WI,47.6,52,2021
Florence,WI,45,18,2021
Fond du Lac,WI,48.5,73,2021
Forest,WI,44.3,13,2021
Grant,WI,49.2,92,2021
Green,WI,49.4,95,2021
Green Lake,WI,48.6,75,2021
Iowa,WI,49.3,94,2021
Iron,WI,44.3,13,2021
Jackson,WI,47.7,54,2021
Jefferson,WI,49.5,98,2021
Juneau,WI,47.8,55,2021
Kenosha,WI,50.6,130,2021
Kewaunee,WI,47.5,51,2021
La Crosse,WI,48.6,75,2021
Lafayette,WI,48.6,75,2021
Langlade,WI,44.4,14,2021
Lincoln,WI,45.2,19,2021
Manitowoc,WI,48.2,64,2021
Marathon,WI,46.1,29,2021
Marinette,WI,46,28,2021
Marquette,WI,48.6,75,2021
Menominee,WI,45.4,20,2021
Milwaukee,WI,50.4,124,2021
Monroe,WI,47.5,51,2021
Oconto,WI,46.2,31,2021
Oneida,WI,44.5,15,2021
Outagamie,WI,48.4,70,2021
Ozaukee,WI,48.6,75,2021
Pepin,WI,49,88,2021
Pierce,WI,48.9,84,2021
Polk,WI,47.8,55,2021
Portage,WI,47.4,48,2021
Price,WI,45,18,2021
Racine,WI,50.3,120,2021
Richland,WI,48.5,73,2021
Rock,WI,50.2,117,2021
Rusk,WI,46.4,33,2021
St. Croix,WI,48.9,84,2021
Sauk,WI,48.4,70,2021
Sawyer,WI,45.4,20,2021
Shawano,WI,46.4,33,2021
Sheboygan,WI,48.8,80,2021
Taylor,WI,46,28,2021
Trempealeau,WI,48.2,64,2021
Vernon,WI,47.7,54,2021
Vilas,WI,44.1,12,2021
Walworth,WI,49.5,98,2021
Washburn,WI,45.8,25,2021
Washington,WI,47.5,51,2021
Waukesha,WI,49,88,2021
Waupaca,WI,48.2,64,2021
Waushara,WI,48.6,75,2021
Winnebago,WI,48.8,80,2021
Wood,WI,47.4,48,2021
Albany,WY,43.3,9,2021
Big Horn,WY,45.6,22,2021
Campbell,WY,47.7,54,2021
Carbon,WY,43.8,10,2021
Converse,WY,46.6,35,2021
Crook,WY,47.2,44,2021
Fremont,WY,43.9,11,2021
Goshen,WY,49.3,94,2021
Hot Springs,WY,45.8,25,2021
Johnson,WY,46.5,34,2021
Laramie,WY,48.4,70,2021
Lincoln,WY,41.9,7,2021
Natrona,WY,46.4,33,2021
Niobrara,WY,48.3,66,2021
Park,WY,42.6,8,2021
Platte,WY,48.4,70,2021
Sheridan,WY,46,28,2021
Sublette,WY,39.5,4,2021
Sweetwater,WY,43.8,10,2021
Teton,WY,38.7,4,2021
Uinta,WY,43.1,9,2021
Washakie,WY,46.6,35,2021
Weston,WY,48.3,66,2021
Aleutians East,AK,41,6,2021
Aleutians West,AK,41.6,7,2021
Anchorage,AK,32.8,1,2021
Bethel,AK,31.9,1,2021
Bristol Bay,AK,37.3,3,2021
Chugach,AK,34.6,2,2021
Copper River,AK,25,0,2021
Denali,AK,25.2,0,2021
Dillingham,AK,35,2,2021
Fairbanks North Star,AK,26.2,0,2021
Haines,AK,38.4,3,2021
Hoonah-Angoon,AK,41.6,7,2021
Juneau City,AK,37.8,3,2021
Kenai Peninsula,AK,34.1,1,2021
Ketchikan Gateway,AK,44.3,13,2021
Kodiak,AK,40.5,5,2021
Kusilvak,AK,32.7,1,2021
Lake and Peninsula,AK,36.6,2,2021
Matanuska-Susitna,AK,29.2,1,2021
Nome,AK,29.4,1,2021
North Slope,AK,19,0,2021
Northwest Arctic,AK,23.9,0,2021
Petersburg,AK,40.9,6,2021
Prince of Wales-Hyder,AK,47.4,48,2021
Sitka City,AK,45,18,2021
Skagway,AK,35.2,2,2021
Southeast Fairbanks,AK,25,0,2021
Wrangell City,AK,43.8,10,2021
Yakutat City,AK,36.6,2,2021
Yukon-Koyukuk,AK,24.9,0,2021
